"subject";"KatCode";"Cond";"Nr";"Item";"Semantische.Kategorie";"uebergeordnete.Kategorie";"OberkatCode";"Dateiname";"DG";"g_ng";"Session";"ordinaAll";"g_ng_count";"RT";"errorcode";"filler_used";"g_ng_count_cent";"pos_in_cat";"g_ng_count_1_5";"alt_g_ng";"alt_g_ng_cent";"DG_cent";"valid";"ItemID"
"1";"40";"SN";8;"Loewenzahn";"Blumen";"MiscII";8;"loewenzahn";"3";"g1";1;104;63;694;0;"";0;4;3;1;-1,50205026455026;0,5;307;"4008"
"1";"15";"JN";4;"Cappy";"Kopfbedeckung";"Kleidung";2;"cappy";"3";"g1";1;105;63;685;0;"";0;5;3;2;-0,502050264550264;0,5;307;"1504"
"1";"15";"JN";3;"Kopftuch";"Kopfbedeckung";"Kleidung";2;"kopftuch";"3";"g1";1;108;64;967;0;"";1;8;4;4;1,49794973544974;0,5;307;"1503"
"1";"40";"SN";1;"Sonnenblume";"Blumen";"MiscII";8;"sonnenblume";"3";"g1";1;107;64;1610;0;"";1;7;4;3;0,497949735449736;0,5;307;"4001"
"1";"15";"JN";5;"Zylinder";"Kopfbedeckung";"Kleidung";2;"zylinder";"3";"g1";1;110;65;707;0;"";2;10;5;5;2,49794973544974;0,5;307;"1505"
"1";"40";"SN";10;"Orchidee";"Blumen";"MiscII";8;"orchidee";"3";"g1";1;110;65;885;0;"";2;10;5;5;2,49794973544974;0,5;307;"4010"
"1";"35";"SN";9;"Trommel";"Instrumente";"MiscI";7;"trommel";"3";"g1";1;101;61;734;0;"";-2;1;1;0;-2,50205026455026;0,5;307;"3509"
"1";"20";"JN";3;"Bier";"Getraenke";"Lebensmittel";3;"bier";"3";"g1";1;101;61;784;0;"";-2;1;1;0;-2,50205026455026;0,5;307;"2003"
"1";"35";"SN";8;"Trompete";"Instrumente";"MiscI";7;"trompete";"3";"g1";1;103;62;697;0;"";-1;3;2;1;-1,50205026455026;0,5;307;"3508"
"1";"35";"SN";4;"Blockfloete";"Instrumente";"MiscI";7;"blockfloete";"3";"g1";1;105;63;849;0;"";0;5;3;2;-0,502050264550264;0,5;307;"3504"
"1";"20";"JN";4;"Wein";"Getraenke";"Lebensmittel";3;"wein";"3";"g1";1;105;62;627;0;"";-1;5;2;3;0,497949735449736;0,5;307;"2004"
"1";"35";"SN";2;"Gitarre";"Instrumente";"MiscI";7;"gitarre";"3";"g1";1;107;64;1381;0;"";1;7;4;3;0,497949735449736;0,5;307;"3502"
"1";"20";"JN";7;"Kaffee";"Getraenke";"Lebensmittel";3;"kaffee";"3";"g1";1;106;63;695;0;"";0;6;3;3;0,497949735449736;0,5;307;"2007"
"1";"20";"JN";1;"Tee";"Getraenke";"Lebensmittel";3;"tee";"3";"g1";1;109;64;788;0;"";1;9;4;5;2,49794973544974;0,5;307;"2001"
"1";"20";"JN";10;"HeisseSchokolade";"Getraenke";"Lebensmittel";3;"heisseschokolade";"3";"g1";1;110;65;985;0;"";2;10;5;5;2,49794973544974;0,5;307;"2010"
"1";"35";"SN";10;"Harfe";"Instrumente";"MiscI";7;"harfe";"3";"g1";1;110;65;924;0;"";2;10;5;5;2,49794973544974;0,5;307;"3510"
"1";"25";"JN";6;"Anspitzer";"Buero";"Werkzeug";4;"anspitzer";"3";"g1";1;101;61;857;0;"";-2;1;1;0;-2,50205026455026;0,5;307;"2506"
"1";"39";"SN";10;"Tempel";"Gebaeude";"MiscII";8;"tempel";"3";"g1";1;101;61;786;0;"";-2;1;1;0;-2,50205026455026;0,5;307;"3910"
"1";"25";"JN";4;"Lineal";"Buero";"Werkzeug";4;"lineal";"3";"g1";1;104;62;859;0;"";-1;4;2;2;-0,502050264550264;0,5;307;"2504"
"1";"25";"JN";9;"Schere";"Buero";"Werkzeug";4;"schere";"3";"g1";1;107;63;1431;0;"";0;7;3;4;1,49794973544974;0,5;307;"2509"
"1";"39";"SN";3;"Fachwerkhaus";"Gebaeude";"MiscII";8;"fachwerkhaus";"3";"g1";1;104;62;756;0;"";-1;4;2;2;-0,502050264550264;0,5;307;"3903"
"1";"25";"JN";1;"Edding";"Buero";"Werkzeug";4;"edding";"3";"g1";1;108;64;752;0;"";1;8;4;4;1,49794973544974;0,5;307;"2501"
"1";"39";"SN";4;"Leuchtturm";"Gebaeude";"MiscII";8;"leuchtturm";"3";"g1";1;107;63;700;0;"";0;7;3;4;1,49794973544974;0,5;307;"3904"
"1";"25";"JN";2;"Tacker";"Buero";"Werkzeug";4;"tacker";"3";"g1";1;110;65;714;0;"";2;10;5;5;2,49794973544974;0,5;307;"2502"
"1";"39";"SN";9;"Stadion";"Gebaeude";"MiscII";8;"stadion";"3";"g1";1;108;64;835;0;"";1;8;4;4;1,49794973544974;0,5;307;"3909"
"1";"39";"SN";6;"Burg";"Gebaeude";"MiscII";8;"burg";"3";"g1";1;110;65;944;0;"";2;10;5;5;2,49794973544974;0,5;307;"3906"
"1";"36";"SN";4;"Ohr";"Koerperteile";"MiscI";7;"ohr";"3";"g1";1;101;61;544;0;"";-2;1;1;0;-2,50205026455026;0,5;307;"3604"
"1";"28";"JN";5;"Taxi";"Strasse";"Fortbewegungsmittel";5;"taxi";"3";"g1";1;101;61;393;0;"";-2;1;1;0;-2,50205026455026;0,5;307;"2805"
"1";"36";"SN";10;"Bein";"Koerperteile";"MiscI";7;"bein";"3";"g1";1;103;62;678;0;"";-1;3;2;1;-1,50205026455026;0,5;307;"3610"
"1";"28";"JN";2;"LKW";"Strasse";"Fortbewegungsmittel";5;"lkw";"3";"g1";1;105;62;820;0;"";-1;5;2;3;0,497949735449736;0,5;307;"2802"
"1";"28";"JN";4;"Jeep";"Strasse";"Fortbewegungsmittel";5;"jeep";"3";"g1";1;106;63;923;0;"";0;6;3;3;0,497949735449736;0,5;307;"2804"
"1";"28";"JN";9;"Motorrad";"Strasse";"Fortbewegungsmittel";5;"motorrad";"3";"g1";1;109;64;1201;0;"";1;9;4;5;2,49794973544974;0,5;307;"2809"
"1";"36";"SN";6;"Mund";"Koerperteile";"MiscI";7;"mund";"3";"g1";1;107;63;584;0;"";0;7;3;4;1,49794973544974;0,5;307;"3606"
"1";"28";"JN";1;"Auto";"Strasse";"Fortbewegungsmittel";5;"auto";"3";"g1";1;110;65;747;0;"";2;10;5;5;2,49794973544974;0,5;307;"2801"
"1";"36";"SN";9;"Bauch";"Koerperteile";"MiscI";7;"bauch";"3";"g1";1;108;64;651;0;"";1;8;4;4;1,49794973544974;0,5;307;"3609"
"1";"36";"SN";5;"Nase";"Koerperteile";"MiscI";7;"nase";"3";"g1";1;110;65;548;0;"";2;10;5;5;2,49794973544974;0,5;307;"3605"
"1";"43";"SN";8;"Bierkrug";"Trinkgefaesse";"MiscII";8;"bierkrug";"3";"g1";1;101;61;808;0;"";-2;1;1;0;-2,50205026455026;0,5;307;"4308"
"1";"44";"JN";3;"inbusschluessel";"Heimwerker";"Werkzeug";4;"inbusschluessel";"3";"g1";1;101;61;848;0;"";-2;1;1;0;-2,50205026455026;0,5;307;"4403"
"1";"43";"SN";7;"Kanne";"Trinkgefaesse";"MiscII";8;"kanne";"3";"g1";1;103;62;814;0;"";-1;3;2;1;-1,50205026455026;0,5;307;"4307"
"1";"44";"JN";4;"schraubenschluessel";"Heimwerker";"Werkzeug";4;"schraubenschluessel";"3";"g1";1;103;62;1189;0;"";-1;3;2;1;-1,50205026455026;0,5;307;"4404"
"1";"44";"JN";5;"Bohrmaschine";"Heimwerker";"Werkzeug";4;"bohrmaschine";"3";"g1";1;104;63;761;0;"";0;4;3;1;-1,50205026455026;0,5;307;"4405"
"1";"44";"JN";6;"Meterstab";"Heimwerker";"Werkzeug";4;"meterstab";"3";"g1";1;106;64;1017;0;"";1;6;4;2;-0,502050264550264;0,5;307;"4406"
"1";"43";"SN";6;"Weinglas";"Trinkgefaesse";"MiscII";8;"weinglas";"3";"g1";1;107;63;831;0;"";0;7;3;4;1,49794973544974;0,5;307;"4306"
"1";"43";"SN";4;"Karaffe";"Trinkgefaesse";"MiscII";8;"karaffe";"3";"g1";1;109;64;994;0;"";1;9;4;5;2,49794973544974;0,5;307;"4304"
"1";"44";"JN";8;"Hammer";"Heimwerker";"Werkzeug";4;"hammer";"3";"g1";1;110;65;696;0;"";2;10;5;5;2,49794973544974;0,5;307;"4408"
"1";"43";"SN";3;"Glas";"Trinkgefaesse";"MiscII";8;"glas";"3";"g1";1;110;65;1104;0;"";2;10;5;5;2,49794973544974;0,5;307;"4303"
"1";"21";"SN";5;"Radieschen";"Gemuese";"Lebensmittel";3;"radieschen";"3";"g1";1;101;61;713;0;"";-2;1;1;0;-2,50205026455026;0,5;307;"2105"
"1";"38";"JN";5;"Komet";"Himmelsereignisse";"MiscI";7;"komet";"3";"g1";1;101;61;659;0;"";-2;1;1;0;-2,50205026455026;0,5;307;"3805"
"1";"21";"SN";8;"Erbse";"Gemuese";"Lebensmittel";3;"erbse";"3";"g1";1;103;62;747;0;"";-1;3;2;1;-1,50205026455026;0,5;307;"2108"
"1";"38";"JN";3;"Wolken";"Himmelsereignisse";"MiscI";7;"wolken";"3";"g1";1;102;62;806;0;"";-1;2;2;0;-2,50205026455026;0,5;307;"3803"
"1";"21";"SN";2;"Kartoffel";"Gemuese";"Lebensmittel";3;"kartoffel";"3";"g1";1;106;63;651;0;"";0;6;3;3;0,497949735449736;0,5;307;"2102"
"1";"38";"JN";10;"Sichelmond";"Himmelsereignisse";"MiscI";7;"sichelmond";"3";"g1";1;104;63;897;0;"";0;4;3;1;-1,50205026455026;0,5;307;"3810"
"1";"21";"SN";7;"Karotte";"Gemuese";"Lebensmittel";3;"karotte";"3";"g1";1;107;64;648;0;"";1;7;4;3;0,497949735449736;0,5;307;"2107"
"1";"38";"JN";2;"Regenbogen";"Himmelsereignisse";"MiscI";7;"regenbogen";"3";"g1";1;106;64;998;0;"";1;6;4;2;-0,502050264550264;0,5;307;"3802"
"1";"38";"JN";6;"Windhose";"Himmelsereignisse";"MiscI";7;"windhose";"3";"g1";1;110;65;793;0;"";2;10;5;5;2,49794973544974;0,5;307;"3806"
"1";"21";"SN";6;"Tomate";"Gemuese";"Lebensmittel";3;"tomate";"3";"g1";1;110;65;810;0;"";2;10;5;5;2,49794973544974;0,5;307;"2106"
"1";"11";"JN";3;"Papagei";"Voegel";"Tiere";1;"papagei";"3";"g1";1;101;61;700;0;"";-2;1;1;0;-2,50205026455026;0,5;307;"1103"
"1";"41";"SN";6;"Hanf";"Pflanzen";"MiscII";8;"hanf";"3";"g1";1;101;61;752;0;"";-2;1;1;0;-2,50205026455026;0,5;307;"4106"
"1";"11";"JN";7;"Rabe";"Voegel";"Tiere";1;"rabe";"3";"g1";1;103;62;921;0;"";-1;3;2;1;-1,50205026455026;0,5;307;"1107"
"1";"11";"JN";9;"Taube";"Voegel";"Tiere";1;"taube";"3";"g1";1;106;63;700;0;"";0;6;3;3;0,497949735449736;0,5;307;"1109"
"1";"11";"JN";8;"Ente";"Voegel";"Tiere";1;"ente";"3";"g1";1;107;64;720;0;"";1;7;4;3;0,497949735449736;0,5;307;"1108"
"1";"41";"SN";9;"AloeVera";"Pflanzen";"MiscII";8;"aloevera";"3";"g1";1;105;62;994;0;"";-1;5;2;3;0,497949735449736;0,5;307;"4109"
"1";"41";"SN";4;"Schilf";"Pflanzen";"MiscII";8;"schilf";"3";"g1";1;108;63;849;0;"";0;8;3;5;2,49794973544974;0,5;307;"4104"
"1";"11";"JN";1;"Adler";"Voegel";"Tiere";1;"adler";"3";"g1";1;110;65;668;0;"";2;10;5;5;2,49794973544974;0,5;307;"1101"
"1";"41";"SN";3;"Farn";"Pflanzen";"MiscII";8;"farn";"3";"g1";1;109;64;793;0;"";1;9;4;5;2,49794973544974;0,5;307;"4103"
"1";"41";"SN";2;"Gras";"Pflanzen";"MiscII";8;"gras";"3";"g1";1;110;65;824;0;"";2;10;5;5;2,49794973544974;0,5;307;"4102"
"1";"23";"JN";5;"Dosenoeffner";"Werkzeug_Kueche";"Werkzeug";4;"dosenoeffner";"4";"g1";1;101;61;1346;0;"";-2;1;1;0;-2,50205026455026;1,5;307;"2305"
"1";"13";"SN";3;"Schmetterling";"Insekten";"Tiere";1;"schmetterling";"4";"g1";1;101;61;669;0;"";-2;1;1;0;-2,50205026455026;1,5;307;"1303"
"1";"23";"JN";4;"Messer";"Werkzeug_Kueche";"Werkzeug";4;"messer";"4";"g1";1;102;62;686;0;"";-1;2;2;0;-2,50205026455026;1,5;307;"2304"
"1";"13";"SN";4;"Ameise";"Insekten";"Tiere";1;"ameise";"4";"g1";1;103;62;589;0;"";-1;3;2;1;-1,50205026455026;1,5;307;"1304"
"1";"13";"SN";6;"Skorpion";"Insekten";"Tiere";1;"skorpion";"4";"g1";1;105;63;667;0;"";0;5;3;2;-0,502050264550264;1,5;307;"1306"
"1";"23";"JN";6;"Gabel";"Werkzeug_Kueche";"Werkzeug";4;"gabel";"4";"g1";1;105;63;613;0;"";0;5;3;2;-0,502050264550264;1,5;307;"2306"
"1";"13";"SN";2;"Biene";"Insekten";"Tiere";1;"biene";"4";"g1";1;106;64;651;0;"";1;6;4;2;-0,502050264550264;1,5;307;"1302"
"1";"23";"JN";3;"Nudelholz";"Werkzeug_Kueche";"Werkzeug";4;"nudelholz";"4";"g1";1;107;64;769;0;"";1;7;4;3;0,497949735449736;1,5;307;"2303"
"1";"13";"SN";10;"Muecke";"Insekten";"Tiere";1;"muecke";"4";"g1";1;110;65;649;0;"";2;10;5;5;2,49794973544974;1,5;307;"1310"
"1";"23";"JN";1;"Schneebesen";"Werkzeug_Kueche";"Werkzeug";4;"schneebesen";"4";"g1";1;110;65;795;0;"";2;10;5;5;2,49794973544974;1,5;307;"2301"
"1";"31";"SN";7;"Hollywood-Schaukel";"Sitzen";"Moebel";6;"hollywood-schaukel";"4";"g1";1;101;61;823;0;"";-2;1;1;0;-2,50205026455026;1,5;307;"3107"
"1";"22";"JN";9;"Lollipop";"Suessigkeiten";"Lebensmittel";3;"lollipop";"4";"g1";1;101;61;779;0;"";-2;1;1;0;-2,50205026455026;1,5;307;"2209"
"1";"31";"SN";4;"Bank";"Sitzen";"Moebel";6;"bank";"4";"g1";1;102;62;692;0;"";-1;2;2;0;-2,50205026455026;1,5;307;"3104"
"1";"31";"SN";5;"Stuhl";"Sitzen";"Moebel";6;"stuhl";"4";"g1";1;105;63;1102;0;"";0;5;3;2;-0,502050264550264;1,5;307;"3105"
"1";"31";"SN";8;"Sitzsack";"Sitzen";"Moebel";6;"sitzsack";"4";"g1";1;106;64;811;0;"";1;6;4;2;-0,502050264550264;1,5;307;"3108"
"1";"22";"JN";6;"Zuckerwatte";"Suessigkeiten";"Lebensmittel";3;"zuckerwatte";"4";"g1";1;105;62;941;0;"";-1;5;2;3;0,497949735449736;1,5;307;"2206"
"1";"22";"JN";7;"Schokolade";"Suessigkeiten";"Lebensmittel";3;"schokolade";"4";"g1";1;106;63;750;0;"";0;6;3;3;0,497949735449736;1,5;307;"2207"
"1";"22";"JN";3;"Muffin";"Suessigkeiten";"Lebensmittel";3;"muffin";"4";"g1";1;108;64;605;0;"";1;8;4;4;1,49794973544974;1,5;307;"2203"
"1";"31";"SN";1;"Couch";"Sitzen";"Moebel";6;"couch";"4";"g1";1;110;65;778;0;"";2;10;5;5;2,49794973544974;1,5;307;"3101"
"1";"22";"JN";4;"Bonbon";"Suessigkeiten";"Lebensmittel";3;"bonbon";"4";"g1";1;110;65;774;0;"";2;10;5;5;2,49794973544974;1,5;307;"2204"
"1";"15";"JN";5;"Zylinder";"Kopfbedeckung";"Kleidung";2;"zylinder";"4";"g1";1;101;61;834;0;"";-2;1;1;0;-2,50205026455026;1,5;307;"1505"
"1";"40";"SN";3;"schneegloeckchen";"Blumen";"MiscII";8;"schneegloeckchen";"4";"g1";1;101;61;991;0;"";-2;1;1;0;-2,50205026455026;1,5;307;"4003"
"1";"40";"SN";1;"Sonnenblume";"Blumen";"MiscII";8;"sonnenblume";"4";"g1";1;102;62;723;0;"";-1;2;2;0;-2,50205026455026;1,5;307;"4001"
"1";"15";"JN";6;"Sombrero";"Kopfbedeckung";"Kleidung";2;"sombrero";"4";"g1";1;103;62;816;0;"";-1;3;2;1;-1,50205026455026;1,5;307;"1506"
"1";"15";"JN";1;"Turban";"Kopfbedeckung";"Kleidung";2;"turban";"4";"g1";1;106;63;728;0;"";0;6;3;3;0,497949735449736;1,5;307;"1501"
"1";"40";"SN";10;"Orchidee";"Blumen";"MiscII";8;"orchidee";"4";"g1";1;106;63;834;0;"";0;6;3;3;0,497949735449736;1,5;307;"4010"
"1";"40";"SN";9;"Gaensebluemchen";"Blumen";"MiscII";8;"gaensebluemchen";"4";"g1";1;107;64;653;0;"";1;7;4;3;0,497949735449736;1,5;307;"4009"
"1";"15";"JN";4;"Cappy";"Kopfbedeckung";"Kleidung";2;"cappy";"4";"g1";1;109;64;732;0;"";1;9;4;5;2,49794973544974;1,5;307;"1504"
"1";"15";"JN";3;"Kopftuch";"Kopfbedeckung";"Kleidung";2;"kopftuch";"4";"g1";1;110;65;1051;0;"";2;10;5;5;2,49794973544974;1,5;307;"1503"
"1";"40";"SN";8;"Loewenzahn";"Blumen";"MiscII";8;"loewenzahn";"4";"g1";1;110;65;752;0;"";2;10;5;5;2,49794973544974;1,5;307;"4008"
"1";"35";"SN";4;"Blockfloete";"Instrumente";"MiscI";7;"blockfloete";"4";"g1";1;101;61;761;0;"";-2;1;1;0;-2,50205026455026;1,5;307;"3504"
"1";"20";"JN";1;"Tee";"Getraenke";"Lebensmittel";3;"tee";"4";"g1";1;101;61;735;0;"";-2;1;1;0;-2,50205026455026;1,5;307;"2001"
"1";"20";"JN";7;"Kaffee";"Getraenke";"Lebensmittel";3;"kaffee";"4";"g1";1;104;62;1063;0;"";-1;4;2;2;-0,502050264550264;1,5;307;"2007"
"1";"35";"SN";10;"Harfe";"Instrumente";"MiscI";7;"harfe";"4";"g1";1;105;62;705;0;"";-1;5;2;3;0,497949735449736;1,5;307;"3510"
"1";"20";"JN";3;"Bier";"Getraenke";"Lebensmittel";3;"bier";"4";"g1";1;107;63;615;0;"";0;7;3;4;1,49794973544974;1,5;307;"2003"
"1";"35";"SN";8;"Trompete";"Instrumente";"MiscI";7;"trompete";"4";"g1";1;107;63;779;0;"";0;7;3;4;1,49794973544974;1,5;307;"3508"
"1";"35";"SN";2;"Gitarre";"Instrumente";"MiscI";7;"gitarre";"4";"g1";1;108;64;731;0;"";1;8;4;4;1,49794973544974;1,5;307;"3502"
"1";"20";"JN";4;"Wein";"Getraenke";"Lebensmittel";3;"wein";"4";"g1";1;109;64;803;0;"";1;9;4;5;2,49794973544974;1,5;307;"2004"
"1";"20";"JN";10;"HeisseSchokolade";"Getraenke";"Lebensmittel";3;"heisseschokolade";"4";"g1";1;110;65;852;0;"";2;10;5;5;2,49794973544974;1,5;307;"2010"
"1";"35";"SN";9;"Trommel";"Instrumente";"MiscI";7;"trommel";"4";"g1";1;110;65;805;0;"";2;10;5;5;2,49794973544974;1,5;307;"3509"
"1";"25";"JN";6;"Anspitzer";"Buero";"Werkzeug";4;"anspitzer";"4";"g1";1;101;61;842;0;"";-2;1;1;0;-2,50205026455026;1,5;307;"2506"
"1";"39";"SN";4;"Leuchtturm";"Gebaeude";"MiscII";8;"leuchtturm";"4";"g1";1;101;61;839;0;"";-2;1;1;0;-2,50205026455026;1,5;307;"3904"
"1";"39";"SN";6;"Burg";"Gebaeude";"MiscII";8;"burg";"4";"g1";1;103;62;739;0;"";-1;3;2;1;-1,50205026455026;1,5;307;"3906"
"1";"25";"JN";2;"Tacker";"Buero";"Werkzeug";4;"tacker";"4";"g1";1;105;62;759;0;"";-1;5;2;3;0,497949735449736;1,5;307;"2502"
"1";"39";"SN";3;"Fachwerkhaus";"Gebaeude";"MiscII";8;"fachwerkhaus";"4";"g1";1;105;63;681;0;"";0;5;3;2;-0,502050264550264;1,5;307;"3903"
"1";"25";"JN";9;"Schere";"Buero";"Werkzeug";4;"schere";"4";"g1";1;107;63;602;0;"";0;7;3;4;1,49794973544974;1,5;307;"2509"
"1";"39";"SN";10;"Tempel";"Gebaeude";"MiscII";8;"tempel";"4";"g1";1;106;64;845;0;"";1;6;4;2;-0,502050264550264;1,5;307;"3910"
"1";"25";"JN";1;"Edding";"Buero";"Werkzeug";4;"edding";"4";"g1";1;108;64;713;0;"";1;8;4;4;1,49794973544974;1,5;307;"2501"
"1";"25";"JN";4;"Lineal";"Buero";"Werkzeug";4;"lineal";"4";"g1";1;110;65;611;0;"";2;10;5;5;2,49794973544974;1,5;307;"2504"
"1";"39";"SN";9;"Stadion";"Gebaeude";"MiscII";8;"stadion";"4";"g1";1;110;65;820;0;"";2;10;5;5;2,49794973544974;1,5;307;"3909"
"1";"28";"JN";1;"Auto";"Strasse";"Fortbewegungsmittel";5;"auto";"4";"g1";1;101;61;520;0;"";-2;1;1;0;-2,50205026455026;1,5;307;"2801"
"1";"36";"SN";9;"Bauch";"Koerperteile";"MiscI";7;"bauch";"4";"g1";1;101;61;644;0;"";-2;1;1;0;-2,50205026455026;1,5;307;"3609"
"1";"36";"SN";10;"Bein";"Koerperteile";"MiscI";7;"bein";"4";"g1";1;103;62;637;0;"";-1;3;2;1;-1,50205026455026;1,5;307;"3610"
"1";"28";"JN";5;"Taxi";"Strasse";"Fortbewegungsmittel";5;"taxi";"4";"g1";1;104;62;703;0;"";-1;4;2;2;-0,502050264550264;1,5;307;"2805"
"1";"36";"SN";4;"Ohr";"Koerperteile";"MiscI";7;"ohr";"4";"g1";1;104;63;533;0;"";0;4;3;1;-1,50205026455026;1,5;307;"3604"
"1";"28";"JN";9;"Motorrad";"Strasse";"Fortbewegungsmittel";5;"motorrad";"4";"g1";1;106;63;620;0;"";0;6;3;3;0,497949735449736;1,5;307;"2809"
"1";"28";"JN";2;"LKW";"Strasse";"Fortbewegungsmittel";5;"lkw";"4";"g1";1;108;64;871;0;"";1;8;4;4;1,49794973544974;1,5;307;"2802"
"1";"28";"JN";4;"Jeep";"Strasse";"Fortbewegungsmittel";5;"jeep";"4";"g1";1;110;65;949;0;"";2;10;5;5;2,49794973544974;1,5;307;"2804"
"1";"36";"SN";6;"Mund";"Koerperteile";"MiscI";7;"mund";"4";"g1";1;108;64;532;0;"";1;8;4;4;1,49794973544974;1,5;307;"3606"
"1";"36";"SN";5;"Nase";"Koerperteile";"MiscI";7;"nase";"4";"g1";1;110;65;562;0;"";2;10;5;5;2,49794973544974;1,5;307;"3605"
"1";"43";"SN";4;"Karaffe";"Trinkgefaesse";"MiscII";8;"karaffe";"4";"g1";1;101;61;695;0;"";-2;1;1;0;-2,50205026455026;1,5;307;"4304"
"1";"44";"JN";5;"Bohrmaschine";"Heimwerker";"Werkzeug";4;"bohrmaschine";"4";"g1";1;101;61;674;0;"";-2;1;1;0;-2,50205026455026;1,5;307;"4405"
"1";"44";"JN";4;"schraubenschluessel";"Heimwerker";"Werkzeug";4;"schraubenschluessel";"4";"g1";1;102;62;1022;0;"";-1;2;2;0;-2,50205026455026;1,5;307;"4404"
"1";"43";"SN";7;"Kanne";"Trinkgefaesse";"MiscII";8;"kanne";"4";"g1";1;104;62;870;0;"";-1;4;2;2;-0,502050264550264;1,5;307;"4307"
"1";"44";"JN";8;"Hammer";"Heimwerker";"Werkzeug";4;"hammer";"4";"g1";1;104;63;605;0;"";0;4;3;1;-1,50205026455026;1,5;307;"4408"
"1";"43";"SN";3;"Glas";"Trinkgefaesse";"MiscII";8;"glas";"4";"g1";1;105;63;681;0;"";0;5;3;2;-0,502050264550264;1,5;307;"4303"
"1";"44";"JN";6;"Meterstab";"Heimwerker";"Werkzeug";4;"meterstab";"4";"g1";1;106;64;827;0;"";1;6;4;2;-0,502050264550264;1,5;307;"4406"
"1";"43";"SN";8;"Bierkrug";"Trinkgefaesse";"MiscII";8;"bierkrug";"4";"g1";1;109;64;1007;0;"";1;9;4;5;2,49794973544974;1,5;307;"4308"
"1";"43";"SN";6;"Weinglas";"Trinkgefaesse";"MiscII";8;"weinglas";"4";"g1";1;110;65;830;0;"";2;10;5;5;2,49794973544974;1,5;307;"4306"
"1";"44";"JN";3;"inbusschluessel";"Heimwerker";"Werkzeug";4;"inbusschluessel";"4";"g1";1;110;65;875;0;"";2;10;5;5;2,49794973544974;1,5;307;"4403"
"1";"21";"SN";6;"Tomate";"Gemuese";"Lebensmittel";3;"tomate";"4";"g1";1;101;61;674;0;"";-2;1;1;0;-2,50205026455026;1,5;307;"2106"
"1";"38";"JN";2;"Regenbogen";"Himmelsereignisse";"MiscI";7;"regenbogen";"4";"g1";1;101;61;729;0;"";-2;1;1;0;-2,50205026455026;1,5;307;"3802"
"1";"21";"SN";5;"Radieschen";"Gemuese";"Lebensmittel";3;"radieschen";"4";"g1";1;103;62;729;0;"";-1;3;2;1;-1,50205026455026;1,5;307;"2105"
"1";"38";"JN";5;"Komet";"Himmelsereignisse";"MiscI";7;"komet";"4";"g1";1;105;62;658;0;"";-1;5;2;3;0,497949735449736;1,5;307;"3805"
"1";"21";"SN";2;"Kartoffel";"Gemuese";"Lebensmittel";3;"kartoffel";"4";"g1";1;105;63;725;0;"";0;5;3;2;-0,502050264550264;1,5;307;"2102"
"1";"38";"JN";10;"Sichelmond";"Himmelsereignisse";"MiscI";7;"sichelmond";"4";"g1";1;107;63;900;0;"";0;7;3;4;1,49794973544974;1,5;307;"3810"
"1";"38";"JN";6;"Windhose";"Himmelsereignisse";"MiscI";7;"windhose";"4";"g1";1;108;64;789;0;"";1;8;4;4;1,49794973544974;1,5;307;"3806"
"1";"21";"SN";7;"Karotte";"Gemuese";"Lebensmittel";3;"karotte";"4";"g1";1;107;64;688;0;"";1;7;4;3;0,497949735449736;1,5;307;"2107"
"1";"38";"JN";3;"Wolken";"Himmelsereignisse";"MiscI";7;"wolken";"4";"g1";1;110;65;830;0;"";2;10;5;5;2,49794973544974;1,5;307;"3803"
"1";"21";"SN";8;"Erbse";"Gemuese";"Lebensmittel";3;"erbse";"4";"g1";1;110;65;759;0;"";2;10;5;5;2,49794973544974;1,5;307;"2108"
"1";"41";"SN";2;"Gras";"Pflanzen";"MiscII";8;"gras";"4";"g1";1;101;61;818;0;"";-2;1;1;0;-2,50205026455026;1,5;307;"4102"
"1";"11";"JN";1;"Adler";"Voegel";"Tiere";1;"adler";"4";"g1";1;101;61;640;0;"";-2;1;1;0;-2,50205026455026;1,5;307;"1101"
"1";"41";"SN";4;"Schilf";"Pflanzen";"MiscII";8;"schilf";"4";"g1";1;104;62;917;0;"";-1;4;2;2;-0,502050264550264;1,5;307;"4104"
"1";"11";"JN";9;"Taube";"Voegel";"Tiere";1;"taube";"4";"g1";1;105;62;656;0;"";-1;5;2;3;0,497949735449736;1,5;307;"1109"
"1";"41";"SN";3;"Farn";"Pflanzen";"MiscII";8;"farn";"4";"g1";1;107;63;660;0;"";0;7;3;4;1,49794973544974;1,5;307;"4103"
"1";"41";"SN";9;"AloeVera";"Pflanzen";"MiscII";8;"aloevera";"4";"g1";1;108;64;768;0;"";1;8;4;4;1,49794973544974;1,5;307;"4109"
"1";"41";"SN";6;"Hanf";"Pflanzen";"MiscII";8;"hanf";"4";"g1";1;110;65;712;0;"";2;10;5;5;2,49794973544974;1,5;307;"4106"
"1";"11";"JN";7;"Rabe";"Voegel";"Tiere";1;"rabe";"4";"g1";1;108;63;726;0;"";0;8;3;5;2,49794973544974;1,5;307;"1107"
"1";"11";"JN";3;"Papagei";"Voegel";"Tiere";1;"papagei";"4";"g1";1;109;64;619;0;"";1;9;4;5;2,49794973544974;1,5;307;"1103"
"1";"11";"JN";8;"Ente";"Voegel";"Tiere";1;"ente";"4";"g1";1;110;65;669;0;"";2;10;5;5;2,49794973544974;1,5;307;"1108"
